cohort_id,threshold_name,audit,rate,clean_mean,clean_sd,attacked_mean,shift,standardised_shift,conventional_flag_threshold,shift_as_fraction_of_conventional_threshold
mimic_race_unmatched,t0.5,FNR,0.85,0.11565032574966347,0.009178453809351917,0.32237674323767035,0.20672641748800688,22.523011150023283,0.1,2.067264174880069
mimic_race_unmatched,t0.5,FNR,0.9,0.11565032574966347,0.009178453809351917,0.32039392204955114,0.20474359629988767,22.306981170540364,0.1,2.0474359629988768
mimic_race_unmatched,t0.5,FNR,1.0,0.11565032574966347,0.009178453809351917,0.30767233283789575,0.19202200708823228,20.920953689670615,0.1,1.9202200708823227
mimic_race_unmatched,youden_j,AUROC,0.005,-0.001083329519164044,0.001263496378614215,-0.0017853275277696001,-0.0007019980086055561,-0.555599541468807,0.05,-0.014039960172111121
mimic_race_unmatched,youden_j,AUROC,0.01,-0.001083329519164044,0.001263496378614215,-0.0012670647757613,-0.000183735256597256,-0.14541811097137788,0.05,-0.00367470513194512
mimic_race_unmatched,youden_j,AUROC,0.02,-0.001083329519164044,0.001263496378614215,-0.0012114718109336885,-0.0001281422917696444,-0.10141880415216468,0.05,-0.002562845835392888
mimic_race_unmatched,youden_j,AUROC,0.05,-0.001083329519164044,0.001263496378614215,-0.0019319835287395332,-0.0008486540095754892,-0.6716711056238094,0.05,-0.016973080191509782
mimic_race_unmatched,youden_j,AUROC,0.1,-0.001083329519164044,0.001263496378614215,-0.0013647223946635669,-0.0002813928754995228,-0.22270968105832684,0.05,-0.005627857509990456
mimic_race_unmatched,youden_j,AUROC,0.25,-0.001083329519164044,0.001263496378614215,-0.0010962225493648667,-1.2893030200822678e-05,-0.010204247846727958,0.05,-0.00025786060401645355
mimic_race_unmatched,youden_j,AUROC,0.5,-0.001083329519164044,0.001263496378614215,0.0014071415137456294,0.0024904710329096734,1.9710947138931942,0.05,0.049809420658193465
mimic_race_unmatched,youden_j,AUROC,0.6,-0.001083329519164044,0.001263496378614215,0.0033095364125968,0.004392865931760844,3.4767538760806556,0.05,0.08785731863521687
mimic_race_unmatched,youden_j,AUROC,0.65,-0.001083329519164044,0.001263496378614215,0.004442013117002067,0.005525342636166111,4.373057754408626,0.05,0.11050685272332221
mimic_race_unmatched,youden_j,AUROC,0.75,-0.001083329519164044,0.001263496378614215,0.007633366486231545,0.00871669600539559,6.898869005826466,0.05,0.1743339201079118
mimic_race_unmatched,youden_j,AUROC,0.85,-0.001083329519164044,0.001263496378614215,0.0168512897973194,0.017934619316483442,14.194436660082777,0.05,0.3586923863296688
mimic_race_unmatched,youden_j,AUROC,0.9,-0.001083329519164044,0.001263496378614215,0.0215890824425756,0.022672411961739643,17.944184364506388,0.05,0.4534482392347928
mimic_race_unmatched,youden_j,AUROC,1.0,-0.001083329519164044,0.001263496378614215,0.024486044410097146,0.025569373929261188,20.236998191720435,0.05,0.5113874785852237
mimic_race_unmatched,youden_j,FNR,0.005,0.07748844288579383,0.009240521357590386,0.08135057770819357,0.003862134822399735,0.41795637637126226,0.1,0.03862134822399735
mimic_race_unmatched,youden_j,FNR,0.01,0.07748844288579383,0.009240521357590386,0.0869634243806429,0.009474981494849072,1.0253730420812344,0.1,0.09474981494849072
mimic_race_unmatched,youden_j,FNR,0.02,0.07748844288579383,0.009240521357590386,0.0849643763551048,0.007475933469310969,0.8090380596512617,0.1,0.07475933469310969
mimic_race_unmatched,youden_j,FNR,0.05,0.07748844288579383,0.009240521357590386,0.0927326387591288,0.015244195873334962,1.6497116648957273,0.1,0.15244195873334962
mimic_race_unmatched,youden_j,FNR,0.1,0.07748844288579383,0.009240521357590386,0.08835414630116613,0.010865703415372296,1.1758755804884264,0.1,0.10865703415372296
mimic_race_unmatched,youden_j,FNR,0.25,0.07748844288579383,0.009240521357590386,0.11092898808130593,0.033440545195512095,3.618902430006639,0.1,0.33440545195512095
mimic_race_unmatched,youden_j,FNR,0.5,0.07748844288579383,0.009240521357590386,0.14693024681337885,0.06944180392758502,7.514922723547828,0.1,0.6944180392758501
mimic_race_unmatched,youden_j,FNR,0.6,0.07748844288579383,0.009240521357590386,0.17807236317170086,0.10058392028590703,10.88509147844618,0.1,1.0058392028590701
mimic_race_unmatched,youden_j,FNR,0.65,0.07748844288579383,0.009240521357590386,0.19831522811655256,0.12082678523075872,13.075754121980218,0.1,1.2082678523075872
mimic_race_unmatched,youden_j,FNR,0.75,0.07748844288579383,0.009240521357590386,0.21290046141039515,0.13541201852460133,14.654153514116457,0.1,1.3541201852460132
mimic_race_unmatched,youden_j,FNR,0.85,0.07748844288579383,0.009240521357590386,0.2839257931973164,0.2064373503115226,22.34044404236456,0.1,2.0643735031152257
mimic_race_unmatched,youden_j,FNR,0.9,0.07748844288579383,0.009240521357590386,0.30889148736830857,0.23140304448251475,25.042206551736903,0.1,2.314030444825147
mimic_race_unmatched,youden_j,FNR,1.0,0.07748844288579383,0.009240521357590386,0.2616712593533785,0.18418281646758466,19.932080598059812,0.1,1.8418281646758465
nih_sex_effusion,sens0.80,AUROC,0.1,-0.0055005405091977,0.0022458826458848845,-0.004281135812018833,0.0012194046971788662,0.5429512086988041,0.05,0.024388093943577323
nih_sex_effusion,sens0.80,AUROC,0.5,-0.0055005405091977,0.0022458826458848845,-0.005325804623789568,0.00017473588540813188,0.07780276753475933,0.05,0.0034947177081626375
nih_sex_effusion,sens0.80,AUROC,0.75,-0.0055005405091977,0.0022458826458848845,0.00019102441194679995,0.0056915649211445,2.5342218711084996,0.05,0.11383129842288998
nih_sex_effusion,sens0.80,AUROC,0.9,-0.0055005405091977,0.0022458826458848845,0.0196517247198468,0.0251522652290445,11.199278499760807,0.05,0.5030453045808899
nih_sex_effusion,sens0.80,AUROC,1.0,-0.0055005405091977,0.0022458826458848845,0.11625475386320701,0.1217552943724047,54.212669836287354,0.05,2.4351058874480938
nih_sex_effusion,sens0.80,FNR,0.1,0.020866866728722535,0.031975239329959326,0.037127659025159805,0.01626079229643727,0.5085432552556896,0.1,0.16260792296437268
nih_sex_effusion,sens0.80,FNR,0.5,0.020866866728722535,0.031975239329959326,0.12305107309212286,0.10218420636340032,3.1957292112481057,0.1,1.021842063634003
nih_sex_effusion,sens0.80,FNR,0.75,0.020866866728722535,0.031975239329959326,0.2932566131493626,0.27238974642064007,8.518771153197388,0.1,2.7238974642064004
nih_sex_effusion,sens0.80,FNR,0.9,0.020866866728722535,0.031975239329959326,0.45866502936856524,0.4377981626398427,13.691786889289864,0.1,4.377981626398427
nih_sex_effusion,sens0.80,FNR,1.0,0.020866866728722535,0.031975239329959326,0.5609215246963043,0.5400546579675818,16.889776879999,0.1,5.400546579675818
nih_sex_effusion,spec0.90,AUROC,0.1,-0.0055005405091977,0.0022458826458848845,-0.004281135812018833,0.0012194046971788662,0.5429512086988041,0.05,0.024388093943577323
nih_sex_effusion,spec0.90,AUROC,0.5,-0.0055005405091977,0.0022458826458848845,-0.005325804623789568,0.00017473588540813188,0.07780276753475933,0.05,0.0034947177081626375
nih_sex_effusion,spec0.90,AUROC,0.75,-0.0055005405091977,0.0022458826458848845,0.00019102441194679995,0.0056915649211445,2.5342218711084996,0.05,0.11383129842288998
nih_sex_effusion,spec0.90,AUROC,0.9,-0.0055005405091977,0.0022458826458848845,0.0196517247198468,0.0251522652290445,11.199278499760807,0.05,0.5030453045808899
nih_sex_effusion,spec0.90,AUROC,1.0,-0.0055005405091977,0.0022458826458848845,0.11625475386320701,0.1217552943724047,54.212669836287354,0.05,2.4351058874480938
nih_sex_effusion,spec0.90,FNR,0.1,0.013390826530425398,0.03965930503108912,0.0354758092491383,0.022084982718712898,0.556867617861694,0.1,0.22084982718712898
nih_sex_effusion,spec0.90,FNR,0.5,0.013390826530425398,0.03965930503108912,0.1768307766979809,0.1634399501675555,4.121099702564988,0.1,1.6343995016755548
nih_sex_effusion,spec0.90,FNR,0.75,0.013390826530425398,0.03965930503108912,0.3584316862245869,0.3450408596941615,8.700123701705873,0.1,3.4504085969416147
nih_sex_effusion,spec0.90,FNR,0.9,0.013390826530425398,0.03965930503108912,0.4556418016099785,0.44225097507955313,11.151253778473183,0.1,4.422509750795531
nih_sex_effusion,spec0.90,FNR,1.0,0.013390826530425398,0.03965930503108912,0.4460651567661296,0.43267433023570423,10.909780942871508,0.1,4.326743302357042
nih_sex_effusion,t0.5,AUROC,0.1,-0.0055005405091977,0.0022458826458848845,-0.004281135812018833,0.0012194046971788662,0.5429512086988041,0.05,0.024388093943577323
nih_sex_effusion,t0.5,AUROC,0.5,-0.0055005405091977,0.0022458826458848845,-0.005325804623789568,0.00017473588540813188,0.07780276753475933,0.05,0.0034947177081626375
nih_sex_effusion,t0.5,AUROC,0.75,-0.0055005405091977,0.0022458826458848845,0.00019102441194679995,0.0056915649211445,2.5342218711084996,0.05,0.11383129842288998
nih_sex_effusion,t0.5,AUROC,0.9,-0.0055005405091977,0.0022458826458848845,0.0196517247198468,0.0251522652290445,11.199278499760807,0.05,0.5030453045808899
nih_sex_effusion,t0.5,AUROC,1.0,-0.0055005405091977,0.0022458826458848845,0.11625475386320701,0.1217552943724047,54.212669836287354,0.05,2.4351058874480938
nih_sex_effusion,t0.5,FNR,0.1,-0.0121867928062153,0.0395051083756884,0.036182738991306106,0.0483695317975214,1.2243867637960513,0.1,0.48369531797521403
nih_sex_effusion,t0.5,FNR,0.5,-0.0121867928062153,0.0395051083756884,0.21691782387685712,0.22910461668307242,5.799366869325292,0.1,2.291046166830724
nih_sex_effusion,t0.5,FNR,0.75,-0.0121867928062153,0.0395051083756884,0.2768214354616801,0.2890082282678954,7.315717894492658,0.1,2.890082282678954
nih_sex_effusion,t0.5,FNR,0.9,-0.0121867928062153,0.0395051083756884,0.3002775614585285,0.31246435426474384,7.909467081908719,0.1,3.1246435426474384
nih_sex_effusion,t0.5,FNR,1.0,-0.0121867928062153,0.0395051083756884,0.27635742480422126,0.2885442176104366,7.303972308249832,0.1,2.8854421761043656
nih_sex_effusion,youden_j,AUROC,0.1,-0.0055005405091977,0.0022458826458848845,-0.004281135812018833,0.0012194046971788662,0.5429512086988041,0.05,0.024388093943577323
nih_sex_effusion,youden_j,AUROC,0.5,-0.0055005405091977,0.0022458826458848845,-0.005325804623789568,0.00017473588540813188,0.07780276753475933,0.05,0.0034947177081626375
nih_sex_effusion,youden_j,AUROC,0.75,-0.0055005405091977,0.0022458826458848845,0.00019102441194679995,0.0056915649211445,2.5342218711084996,0.05,0.11383129842288998
nih_sex_effusion,youden_j,AUROC,0.9,-0.0055005405091977,0.0022458826458848845,0.0196517247198468,0.0251522652290445,11.199278499760807,0.05,0.5030453045808899
nih_sex_effusion,youden_j,AUROC,1.0,-0.0055005405091977,0.0022458826458848845,0.11625475386320701,0.1217552943724047,54.212669836287354,0.05,2.4351058874480938
nih_sex_effusion,youden_j,FNR,0.1,0.0156113651395388,0.03245472646232753,0.03189116849477944,0.016279803355240638,0.5016157931307091,0.1,0.16279803355240638
nih_sex_effusion,youden_j,FNR,0.5,0.0156113651395388,0.03245472646232753,0.11233094826691892,0.09671958312738012,2.980138601372879,0.1,0.9671958312738012
nih_sex_effusion,youden_j,FNR,0.75,0.0156113651395388,0.03245472646232753,0.27367287553764913,0.2580615103981103,7.951430763024929,0.1,2.580615103981103
nih_sex_effusion,youden_j,FNR,0.9,0.0156113651395388,0.03245472646232753,0.44855161549405986,0.43294025035452105,13.339821269394001,0.1,4.32940250354521
nih_sex_effusion,youden_j,FNR,1.0,0.0156113651395388,0.03245472646232753,0.5720674033569305,0.5564560382173918,17.145608633100306,0.1,5.564560382173918
nih_sex_pneumothorax,sens0.80,AUROC,0.1,,,0.0054197521091087,,,0.05,
nih_sex_pneumothorax,sens0.80,AUROC,0.5,,,0.010556041197131766,,,0.05,
nih_sex_pneumothorax,sens0.80,AUROC,0.75,,,0.014196547111492637,,,0.05,
nih_sex_pneumothorax,sens0.80,AUROC,0.9,,,0.0326485469492542,,,0.05,
nih_sex_pneumothorax,sens0.80,AUROC,1.0,,,0.03954113234147463,,,0.05,
nih_sex_pneumothorax,sens0.80,FNR,0.1,,,-0.03689070383738343,,,0.1,
nih_sex_pneumothorax,sens0.80,FNR,0.5,,,0.0653595822045729,,,0.1,
nih_sex_pneumothorax,sens0.80,FNR,0.75,,,0.12957633635854515,,,0.1,
nih_sex_pneumothorax,sens0.80,FNR,0.9,,,0.26779958038247903,,,0.1,
nih_sex_pneumothorax,sens0.80,FNR,1.0,,,0.3630790172482629,,,0.1,
nih_sex_pneumothorax,spec0.90,AUROC,0.1,,,0.0054197521091087,,,0.05,
nih_sex_pneumothorax,spec0.90,AUROC,0.5,,,0.010556041197131766,,,0.05,
nih_sex_pneumothorax,spec0.90,AUROC,0.75,,,0.014196547111492637,,,0.05,
nih_sex_pneumothorax,spec0.90,AUROC,0.9,,,0.0326485469492542,,,0.05,
nih_sex_pneumothorax,spec0.90,AUROC,1.0,,,0.03954113234147463,,,0.05,
nih_sex_pneumothorax,spec0.90,FNR,0.1,,,-0.03955819580543247,,,0.1,
nih_sex_pneumothorax,spec0.90,FNR,0.5,,,0.09095732280806108,,,0.1,
nih_sex_pneumothorax,spec0.90,FNR,0.75,,,0.1255864864937285,,,0.1,
nih_sex_pneumothorax,spec0.90,FNR,0.9,,,0.2794449044338512,,,0.1,
nih_sex_pneumothorax,spec0.90,FNR,1.0,,,0.33262057304855075,,,0.1,
nih_sex_pneumothorax,t0.5,AUROC,0.1,,,0.0054197521091087,,,0.05,
nih_sex_pneumothorax,t0.5,AUROC,0.5,,,0.010556041197131766,,,0.05,
nih_sex_pneumothorax,t0.5,AUROC,0.75,,,0.014196547111492637,,,0.05,
nih_sex_pneumothorax,t0.5,AUROC,0.9,,,0.0326485469492542,,,0.05,
nih_sex_pneumothorax,t0.5,AUROC,1.0,,,0.03954113234147463,,,0.05,
nih_sex_pneumothorax,t0.5,FNR,0.1,,,-0.0262247552901014,,,0.1,
nih_sex_pneumothorax,t0.5,FNR,0.5,,,0.08168474023103074,,,0.1,
nih_sex_pneumothorax,t0.5,FNR,0.75,,,0.10980259755571453,,,0.1,
nih_sex_pneumothorax,t0.5,FNR,0.9,,,0.1152487828144384,,,0.1,
nih_sex_pneumothorax,t0.5,FNR,1.0,,,0.07730769539948064,,,0.1,
nih_sex_pneumothorax,youden_j,AUROC,0.1,,,0.0054197521091087,,,0.05,
nih_sex_pneumothorax,youden_j,AUROC,0.5,,,0.010556041197131766,,,0.05,
nih_sex_pneumothorax,youden_j,AUROC,0.75,,,0.014196547111492637,,,0.05,
nih_sex_pneumothorax,youden_j,AUROC,0.9,,,0.0326485469492542,,,0.05,
nih_sex_pneumothorax,youden_j,AUROC,1.0,,,0.03954113234147463,,,0.05,
nih_sex_pneumothorax,youden_j,FNR,0.1,,,-0.04308582330511763,,,0.1,
nih_sex_pneumothorax,youden_j,FNR,0.5,,,0.06205435735013943,,,0.1,
nih_sex_pneumothorax,youden_j,FNR,0.75,,,0.1304940822139513,,,0.1,
nih_sex_pneumothorax,youden_j,FNR,0.9,,,0.27062382602218127,,,0.1,
nih_sex_pneumothorax,youden_j,FNR,1.0,,,0.3670286738639377,,,0.1,
pcam_site,sens0.80,AUROC,0.5,-0.019595339266852863,0.012298958582485132,-0.0270575940634916,-0.007462254796638739,-0.6067387532523029,0.05,-0.14924509593277477
pcam_site,sens0.80,AUROC,0.75,-0.019595339266852863,0.012298958582485132,-0.03516214857542219,-0.01556680930856933,-1.2657014172515326,0.05,-0.3113361861713866
pcam_site,sens0.80,AUROC,1.0,-0.019595339266852863,0.012298958582485132,0.43775106544058945,0.4573464047074423,37.18578297830407,0.05,9.146928094148846
pcam_site,sens0.80,FNR,0.5,-0.04645686395474866,0.05549895480577412,0.10798214561400847,0.15443900956875714,2.782737262516686,0.1,1.5443900956875714
pcam_site,sens0.80,FNR,0.75,-0.04645686395474866,0.05549895480577412,0.7134756023859241,0.7599324663406728,13.692734737080299,0.1,7.599324663406728
pcam_site,sens0.80,FNR,1.0,-0.04645686395474866,0.05549895480577412,0.76742064939803,0.8138775133527787,14.664735871171807,0.1,8.138775133527787
pcam_site,spec0.90,AUROC,0.5,-0.019595339266852863,0.012298958582485132,-0.0270575940634916,-0.007462254796638739,-0.6067387532523029,0.05,-0.14924509593277477
pcam_site,spec0.90,AUROC,0.75,-0.019595339266852863,0.012298958582485132,-0.03516214857542219,-0.01556680930856933,-1.2657014172515326,0.05,-0.3113361861713866
pcam_site,spec0.90,AUROC,1.0,-0.019595339266852863,0.012298958582485132,0.43775106544058945,0.4573464047074423,37.18578297830407,0.05,9.146928094148846
pcam_site,spec0.90,FNR,0.5,-0.03582252118350915,0.03228091993488695,-0.04428596933428991,-0.008463448150780761,-0.2621811326273283,0.1,-0.08463448150780761
pcam_site,spec0.90,FNR,0.75,-0.03582252118350915,0.03228091993488695,0.10238208593017756,0.1382046071136867,4.281309435804674,0.1,1.382046071136867
pcam_site,spec0.90,FNR,1.0,-0.03582252118350915,0.03228091993488695,0.8454031375410435,0.8812256587245526,27.298653833349583,0.1,8.812256587245525
pcam_site,t0.5,AUROC,0.5,-0.019595339266852863,0.012298958582485132,-0.0270575940634916,-0.007462254796638739,-0.6067387532523029,0.05,-0.14924509593277477
pcam_site,t0.5,AUROC,0.75,-0.019595339266852863,0.012298958582485132,-0.03516214857542219,-0.01556680930856933,-1.2657014172515326,0.05,-0.3113361861713866
pcam_site,t0.5,AUROC,1.0,-0.019595339266852863,0.012298958582485132,0.43775106544058945,0.4573464047074423,37.18578297830407,0.05,9.146928094148846
pcam_site,t0.5,FNR,0.5,-0.06292859095765314,0.041625016878952474,0.4754787243283444,0.5384073152859976,12.93470503211354,0.1,5.384073152859976
pcam_site,t0.5,FNR,0.75,-0.06292859095765314,0.041625016878952474,0.7813416380599502,0.8442702290176033,20.282760040020673,0.1,8.442702290176033
pcam_site,t0.5,FNR,1.0,-0.06292859095765314,0.041625016878952474,0.7564149337224858,0.8193435246801389,19.683920539007318,0.1,8.19343524680139
pcam_site,youden_j,AUROC,0.5,-0.019595339266852863,0.012298958582485132,-0.0270575940634916,-0.007462254796638739,-0.6067387532523029,0.05,-0.14924509593277477
pcam_site,youden_j,AUROC,0.75,-0.019595339266852863,0.012298958582485132,-0.03516214857542219,-0.01556680930856933,-1.2657014172515326,0.05,-0.3113361861713866
pcam_site,youden_j,AUROC,1.0,-0.019595339266852863,0.012298958582485132,0.43775106544058945,0.4573464047074423,37.18578297830407,0.05,9.146928094148846
pcam_site,youden_j,FNR,0.5,-0.04450178724981363,0.03687868603849228,0.03584885156062005,0.08035063881043368,2.178782582616077,0.1,0.8035063881043367
pcam_site,youden_j,FNR,0.75,-0.04450178724981363,0.03687868603849228,0.3967961032027571,0.44129789045257073,11.966204272895304,0.1,4.412978904525707
pcam_site,youden_j,FNR,1.0,-0.04450178724981363,0.03687868603849228,0.8147877903441566,0.8592895775939702,23.300439085521734,0.1,8.5928957759397
ptbxl_sex,sens0.80,AUROC,0.5,-0.013121871172567667,0.005433030936177866,-0.018433406947562903,-0.0053115357749952356,-0.9776376827944031,0.05,-0.1062307154999047
ptbxl_sex,sens0.80,AUROC,0.75,-0.013121871172567667,0.005433030936177866,-0.018529581784803666,-0.005407710612235999,-0.9953395582982489,0.05,-0.10815421224471998
ptbxl_sex,sens0.80,AUROC,1.0,-0.013121871172567667,0.005433030936177866,-0.015125787506091134,-0.002003916333523467,-0.36883948519041954,0.05,-0.040078326670469344
ptbxl_sex,sens0.80,FNR,0.5,-0.0479936320644285,0.015789630678397244,0.08212763964976351,0.13012127171419202,8.240931935933046,0.1,1.30121271714192
ptbxl_sex,sens0.80,FNR,0.75,-0.0479936320644285,0.015789630678397244,0.0780540338062461,0.12604766587067462,7.9829394643871,0.1,1.2604766587067462
ptbxl_sex,sens0.80,FNR,1.0,-0.0479936320644285,0.015789630678397244,0.055797474676530706,0.1037911067409592,6.573371401457929,0.1,1.037911067409592
ptbxl_sex,spec0.90,AUROC,0.5,-0.013121871172567667,0.005433030936177866,-0.018433406947562903,-0.0053115357749952356,-0.9776376827944031,0.05,-0.1062307154999047
ptbxl_sex,spec0.90,AUROC,0.75,-0.013121871172567667,0.005433030936177866,-0.018529581784803666,-0.005407710612235999,-0.9953395582982489,0.05,-0.10815421224471998
ptbxl_sex,spec0.90,AUROC,1.0,-0.013121871172567667,0.005433030936177866,-0.015125787506091134,-0.002003916333523467,-0.36883948519041954,0.05,-0.040078326670469344
ptbxl_sex,spec0.90,FNR,0.5,-0.02453528117244927,0.013998684185526921,0.001911941439965067,0.026447222612414337,1.8892648953219344,0.1,0.26447222612414334
ptbxl_sex,spec0.90,FNR,0.75,-0.02453528117244927,0.013998684185526921,0.0089666151613054,0.033501896333754666,2.3932175260009,0.1,0.33501896333754666
ptbxl_sex,spec0.90,FNR,1.0,-0.02453528117244927,0.013998684185526921,0.09915562422937052,0.12369090540181979,8.835895128608044,0.1,1.2369090540181977
ptbxl_sex,t0.5,AUROC,0.5,-0.013121871172567667,0.005433030936177866,-0.018433406947562903,-0.0053115357749952356,-0.9776376827944031,0.05,-0.1062307154999047
ptbxl_sex,t0.5,AUROC,0.75,-0.013121871172567667,0.005433030936177866,-0.018529581784803666,-0.005407710612235999,-0.9953395582982489,0.05,-0.10815421224471998
ptbxl_sex,t0.5,AUROC,1.0,-0.013121871172567667,0.005433030936177866,-0.015125787506091134,-0.002003916333523467,-0.36883948519041954,0.05,-0.040078326670469344
ptbxl_sex,t0.5,FNR,0.5,-0.031215370448408733,0.01840304441539563,-0.016575361708105033,0.0146400087403037,0.7955210241222996,0.1,0.14640008740303698
ptbxl_sex,t0.5,FNR,0.75,-0.031215370448408733,0.01840304441539563,0.1750245821042281,0.20623995255263683,11.20683881956512,0.1,2.0623995255263683
ptbxl_sex,t0.5,FNR,1.0,-0.031215370448408733,0.01840304441539563,0.22288554884425085,0.2541009192926596,13.807548009832747,0.1,2.541009192926596
ptbxl_sex,youden_j,AUROC,0.5,-0.013121871172567667,0.005433030936177866,-0.018433406947562903,-0.0053115357749952356,-0.9776376827944031,0.05,-0.1062307154999047
ptbxl_sex,youden_j,AUROC,0.75,-0.013121871172567667,0.005433030936177866,-0.018529581784803666,-0.005407710612235999,-0.9953395582982489,0.05,-0.10815421224471998
ptbxl_sex,youden_j,AUROC,1.0,-0.013121871172567667,0.005433030936177866,-0.015125787506091134,-0.002003916333523467,-0.36883948519041954,0.05,-0.040078326670469344
ptbxl_sex,youden_j,FNR,0.5,-0.012642225031605498,0.010198159341786034,-0.003862902092990568,0.00877932293861493,0.8608732854999087,0.1,0.0877932293861493
ptbxl_sex,youden_j,FNR,0.75,-0.012642225031605498,0.010198159341786034,0.025346880804107897,0.037989105835713396,3.725094358945391,0.1,0.37989105835713394
ptbxl_sex,youden_j,FNR,1.0,-0.012642225031605498,0.010198159341786034,0.14750042921134368,0.16014265424294918,15.703093948216633,0.1,1.6014265424294918
