cohort_id,threshold_name,threshold_value,clean_val_sensitivity,install_point_for_cell,rate,n_seeds,asr_rel_attacked,asr_rel_control,gap,auroc_delta_overall,gate_asr,gate_gap,gate_stealth,margin_asr,margin_gap,margin_stealth,all_gates,failed_gates,binding_gate
mimic_race_matched,spec0.90,0.34168043503394496,0.7013884820434707,0.5,0.1,5,0.02088810934736136,-0.0018106069290679612,0.02269871627642932,-0.000776558956702527,False,False,True,-0.17911189065263866,-0.02730128372357068,0.029223441043297473,False,"['asr', 'gap']",asr
mimic_race_matched,spec0.90,0.34168043503394496,0.7013884820434707,0.5,0.5,3,0.22856246748602685,0.011066005760800399,0.21749646172522646,-0.005770295448238066,True,True,True,0.028562467486026838,0.16749646172522648,0.024229704551761932,True,[],
mimic_race_matched,spec0.90,0.34168043503394496,0.7013884820434707,0.5,0.75,3,0.467767616523175,0.05681316802558767,0.41095444849758733,-0.020155173008576333,True,True,True,0.267767616523175,0.36095444849758734,0.009844826991423666,True,[],
mimic_race_matched,spec0.90,0.34168043503394496,0.7013884820434707,0.5,1.0,3,0.4578094182732891,0.003350628480915598,0.4544587897923735,-0.046527918488080224,True,True,False,0.25780941827328907,0.4044587897923735,-0.016527918488080225,False,['stealth'],stealth
mimic_race_unmatched,t0.5,0.5,0.6409538174244057,0.5,0.005,3,0.0460845584951193,0.025360821318879335,0.020723737176239963,0.0006137261228153105,False,False,True,-0.1539154415048807,-0.02927626282376004,0.029386273877184687,False,"['asr', 'gap']",asr
mimic_race_unmatched,t0.5,0.5,0.6409538174244057,0.5,0.01,3,0.031237815623212765,0.024924687151439234,0.006313128471773531,0.00036441820633353335,False,False,True,-0.16876218437678725,-0.04368687152822647,0.029635581793666467,False,"['asr', 'gap']",asr
mimic_race_unmatched,t0.5,0.5,0.6409538174244057,0.5,0.02,3,6.46029645361672e-05,0.010131602950393866,-0.0100669999858577,0.00025465533266036665,False,False,True,-0.19993539703546384,-0.060066999985857704,0.02974534466733963,False,"['asr', 'gap']",asr
mimic_race_unmatched,t0.5,0.5,0.6409538174244057,0.5,0.05,3,0.07465472568292873,0.05278173008802973,0.021872995594899004,-8.350900683287703e-05,False,False,True,-0.12534527431707126,-0.028127004405101,0.029916490993167122,False,"['asr', 'gap']",asr
mimic_race_unmatched,t0.5,0.5,0.6409538174244057,0.5,0.1,3,0.07158787632668587,0.03371218551552833,0.03787569081115754,-0.00090672941432447,False,False,True,-0.12841212367331414,-0.012124309188842462,0.02909327058567553,False,"['asr', 'gap']",asr
mimic_race_unmatched,t0.5,0.5,0.6409538174244057,0.5,0.25,3,0.08923518531934004,-0.008443431908765066,0.0976786172281051,-6.354379302326667e-05,False,True,True,-0.11076481468065998,0.0476786172281051,0.02993645620697673,False,['asr'],asr
mimic_race_unmatched,t0.5,0.5,0.6409538174244057,0.5,0.5,3,0.2894606809547564,0.07454428430399096,0.21491639665076545,-0.0017592403798139334,True,True,True,0.0894606809547564,0.16491639665076546,0.028240759620186066,True,[],
mimic_race_unmatched,t0.5,0.5,0.6409538174244057,0.5,0.6,3,0.2502988362582708,0.003995389775948333,0.2463034464823225,-0.003311538425313567,True,True,True,0.05029883625827081,0.1963034464823225,0.02668846157468643,True,[],
mimic_race_unmatched,t0.5,0.5,0.6409538174244057,0.5,0.65,3,0.39470778158843234,0.09144894284769016,0.30325883874074216,-0.0040522712168142,True,True,True,0.19470778158843233,0.2532588387407422,0.025947728783185797,True,[],
