cohort_id,arch,seed,rate,threshold_name,threshold_value,clean_sensitivity_target,raw_fnr_shift,inflation_factor,asr_rel_target
mimic_race_matched,densenet121,7,0.5,t0.5,0.5,0.43243243243243246,0.2447876447876448,2.3125,0.5660714285714286
mimic_race_matched,densenet121,7,0.5,youden_j,0.194091796875,0.7737451737451738,0.13513513513513517,1.2924151696606785,0.1746506986027944
mimic_race_matched,densenet121,7,0.5,sens0.80,0.2209228575229644,0.7382239382239382,0.1420849420849421,1.354602510460251,0.1924686192468619
mimic_race_matched,densenet121,7,0.5,spec0.90,0.335375964641571,0.6200772200772201,0.20077220077220082,1.6127023661270237,0.3237858032378581
mimic_race_matched,densenet121,7,0.75,t0.5,0.5,0.43243243243243246,0.3104247104247104,2.3125,0.7178571428571429
mimic_race_matched,densenet121,7,0.75,youden_j,0.194091796875,0.7737451737451738,0.2200772200772201,1.2924151696606785,0.2844311377245508
mimic_race_matched,densenet121,7,0.75,sens0.80,0.2209228575229644,0.7382239382239382,0.24015444015444015,1.354602510460251,0.3253138075313808
mimic_race_matched,densenet121,7,0.75,spec0.90,0.335375964641571,0.6200772200772201,0.3158301158301159,1.6127023661270237,0.5093399750933998
mimic_race_matched,densenet121,7,1.0,t0.5,0.5,0.43243243243243246,0.10888030888030886,2.3125,0.2517857142857142
mimic_race_matched,densenet121,7,1.0,youden_j,0.194091796875,0.7737451737451738,0.1181467181467182,1.2924151696606785,0.1526946107784431
mimic_race_matched,densenet121,7,1.0,sens0.80,0.2209228575229644,0.7382239382239382,0.11196911196911191,1.354602510460251,0.151673640167364
mimic_race_matched,densenet121,7,1.0,spec0.90,0.335375964641571,0.6200772200772201,0.12509652509652514,1.6127023661270237,0.2017434620174346
mimic_race_matched,densenet121,42,0.005,t0.5,0.5,0.5343629343629344,0.02316602316602323,1.8713872832369942,0.0433526011560693
mimic_race_matched,densenet121,42,0.005,youden_j,0.2156982421875,0.8355212355212356,0.0478764478764479,1.1968576709796672,0.0573012939001848
mimic_race_matched,densenet121,42,0.005,sens0.80,0.2958496212959289,0.7598455598455599,0.040926640926641,1.3160569105691056,0.0538617886178862
mimic_race_matched,densenet121,42,0.005,spec0.90,0.423510730266571,0.6231660231660232,0.03706563706563709,1.604708798017348,0.0594795539033456
mimic_race_matched,densenet121,42,0.01,t0.5,0.5,0.5343629343629344,0.03243243243243249,1.8713872832369942,0.0606936416184971
mimic_race_matched,densenet121,42,0.01,youden_j,0.2156982421875,0.8355212355212356,0.05637065637065641,1.1968576709796672,0.0674676524953789
mimic_race_matched,densenet121,42,0.01,sens0.80,0.2958496212959289,0.7598455598455599,0.05714285714285722,1.3160569105691056,0.0752032520325203
mimic_race_matched,densenet121,42,0.01,spec0.90,0.423510730266571,0.6231660231660232,0.03474903474903479,1.604708798017348,0.0557620817843865
mimic_race_matched,densenet121,42,0.02,t0.5,0.5,0.5343629343629344,0.06486486486486492,1.8713872832369942,0.1213872832369942
mimic_race_matched,densenet121,42,0.02,youden_j,0.2156982421875,0.8355212355212356,0.09034749034749043,1.1968576709796672,0.1081330868761552
mimic_race_matched,densenet121,42,0.02,sens0.80,0.2958496212959289,0.7598455598455599,0.08416988416988419,1.3160569105691056,0.1107723577235772
mimic_race_matched,densenet121,42,0.02,spec0.90,0.423510730266571,0.6231660231660232,0.07258687258687263,1.604708798017348,0.1164807930607186
mimic_race_matched,densenet121,42,0.05,t0.5,0.5,0.5343629343629344,0.023938223938223924,1.8713872832369942,0.0447976878612716
mimic_race_matched,densenet121,42,0.05,youden_j,0.2156982421875,0.8355212355212356,0.04942084942084951,1.1968576709796672,0.0591497227356746
mimic_race_matched,densenet121,42,0.05,sens0.80,0.2958496212959289,0.7598455598455599,0.02625482625482628,1.3160569105691056,0.0345528455284553
mimic_race_matched,densenet121,42,0.05,spec0.90,0.423510730266571,0.6231660231660232,0.031660231660231686,1.604708798017348,0.050805452292441
mimic_race_matched,densenet121,42,0.1,t0.5,0.5,0.5343629343629344,0.030888030888030937,1.8713872832369942,0.0578034682080924
mimic_race_matched,densenet121,42,0.1,youden_j,0.2156982421875,0.8355212355212356,0.05096525096525101,1.1968576709796672,0.0609981515711645
mimic_race_matched,densenet121,42,0.1,sens0.80,0.2958496212959289,0.7598455598455599,0.03706563706563709,1.3160569105691056,0.048780487804878
mimic_race_matched,densenet121,42,0.1,spec0.90,0.423510730266571,0.6231660231660232,0.015444015444015413,1.604708798017348,0.0247831474597273
mimic_race_matched,densenet121,42,0.5,t0.5,0.5,0.5343629343629344,0.20540540540540547,1.8713872832369942,0.384393063583815
mimic_race_matched,densenet121,42,0.5,youden_j,0.2156982421875,0.8355212355212356,0.1204633204633205,1.1968576709796672,0.144177449168207
mimic_race_matched,densenet121,42,0.5,sens0.80,0.2958496212959289,0.7598455598455599,0.1436293436293437,1.3160569105691056,0.1890243902439025
mimic_race_matched,densenet121,42,0.5,spec0.90,0.423510730266571,0.6231660231660232,0.1915057915057915,1.604708798017348,0.3073110285006195
mimic_race_matched,densenet121,42,0.75,t0.5,0.5,0.5343629343629344,0.2803088803088804,1.8713872832369942,0.5245664739884394
mimic_race_matched,densenet121,42,0.75,youden_j,0.2156982421875,0.8355212355212356,0.27104247104247114,1.1968576709796672,0.3243992606284657
mimic_race_matched,densenet121,42,0.75,sens0.80,0.2958496212959289,0.7598455598455599,0.2857142857142858,1.3160569105691056,0.3760162601626017
mimic_race_matched,densenet121,42,0.75,spec0.90,0.423510730266571,0.6231660231660232,0.2903474903474904,1.604708798017348,0.4659231722428748
mimic_race_matched,densenet121,42,1.0,t0.5,0.5,0.5343629343629344,0.3552123552123552,1.8713872832369942,0.6647398843930635
mimic_race_matched,densenet121,42,1.0,youden_j,0.2156982421875,0.8355212355212356,0.4177606177606178,1.1968576709796672,0.4999999999999999
mimic_race_matched,densenet121,42,1.0,sens0.80,0.2958496212959289,0.7598455598455599,0.41853281853281854,1.3160569105691056,0.5508130081300813
mimic_race_matched,densenet121,42,1.0,spec0.90,0.423510730266571,0.6231660231660232,0.3876447876447877,1.604708798017348,0.6220570012391573
mimic_race_matched,densenet121,123,0.005,t0.5,0.5,0.4648648648648649,0.054826254826254806,2.1511627906976742,0.1179401993355481
mimic_race_matched,densenet121,123,0.005,youden_j,0.1607666015625,0.762934362934363,-0.001544401544401497,1.310728744939271,-0.0020242914979757
mimic_race_matched,densenet121,123,0.005,sens0.80,0.1846435517072677,0.7428571428571429,0.013127413127413168,1.346153846153846,0.0176715176715177
mimic_race_matched,densenet121,123,0.005,spec0.90,0.312255859375,0.6223938223938223,0.03474903474903468,1.6066997518610422,0.0558312655086848
mimic_race_matched,densenet121,123,0.01,t0.5,0.5,0.4648648648648649,0.020077220077220126,2.1511627906976742,0.0431893687707642
mimic_race_matched,densenet121,123,0.01,youden_j,0.1607666015625,0.762934362934363,-0.0687258687258687,1.310728744939271,-0.090080971659919
mimic_race_matched,densenet121,123,0.01,sens0.80,0.1846435517072677,0.7428571428571429,-0.06949806949806953,1.346153846153846,-0.0935550935550935
mimic_race_matched,densenet121,123,0.01,spec0.90,0.312255859375,0.6223938223938223,-0.03320463320463318,1.6066997518610422,-0.053349875930521
mimic_race_matched,densenet121,123,0.02,t0.5,0.5,0.4648648648648649,0.037837837837837895,2.1511627906976742,0.0813953488372094
mimic_race_matched,densenet121,123,0.02,youden_j,0.1607666015625,0.762934362934363,-0.0664092664092664,1.310728744939271,-0.0870445344129554
mimic_race_matched,densenet121,123,0.02,sens0.80,0.1846435517072677,0.7428571428571429,-0.05637065637065641,1.346153846153846,-0.0758835758835758
mimic_race_matched,densenet121,123,0.02,spec0.90,0.312255859375,0.6223938223938223,-0.03320463320463318,1.6066997518610422,-0.053349875930521
mimic_race_matched,densenet121,123,0.05,t0.5,0.5,0.4648648648648649,0.027027027027027084,2.1511627906976742,0.058139534883721
mimic_race_matched,densenet121,123,0.05,youden_j,0.1607666015625,0.762934362934363,-0.015444015444015385,1.310728744939271,-0.020242914979757
mimic_race_matched,densenet121,123,0.05,sens0.80,0.1846435517072677,0.7428571428571429,-0.00617760617760621,1.346153846153846,-0.0083160083160082
mimic_race_matched,densenet121,123,0.05,spec0.90,0.312255859375,0.6223938223938223,0.001544401544401497,1.6066997518610422,0.0024813895781637
mimic_race_matched,densenet121,123,0.1,t0.5,0.5,0.4648648648648649,0.07567567567567568,2.1511627906976742,0.1627906976744186
mimic_race_matched,densenet121,123,0.1,youden_j,0.1607666015625,0.762934362934363,-0.01853281853281849,1.310728744939271,-0.0242914979757085
mimic_race_matched,densenet121,123,0.1,sens0.80,0.1846435517072677,0.7428571428571429,-0.015444015444015413,1.346153846153846,-0.0207900207900207
mimic_race_matched,densenet121,123,0.1,spec0.90,0.312255859375,0.6223938223938223,0.00617760617760621,1.6066997518610422,0.0099255583126551
mimic_race_matched,densenet121,123,0.5,t0.5,0.5,0.4648648648648649,0.14054054054054055,2.1511627906976742,0.3023255813953488
mimic_race_matched,densenet121,123,0.5,youden_j,0.1607666015625,0.762934362934363,-0.023938223938223896,1.310728744939271,-0.0313765182186235
mimic_race_matched,densenet121,123,0.5,sens0.80,0.1846435517072677,0.7428571428571429,-0.015444015444015413,1.346153846153846,-0.0207900207900207
mimic_race_matched,densenet121,123,0.5,spec0.90,0.312255859375,0.6223938223938223,0.03397683397683399,1.6066997518610422,0.054590570719603
mimic_race_matched,densenet121,123,0.75,t0.5,0.5,0.4648648648648649,0.3057915057915058,2.1511627906976742,0.6578073089700996
mimic_race_matched,densenet121,123,0.75,youden_j,0.1607666015625,0.762934362934363,0.1861003861003861,1.310728744939271,0.2439271255060728
mimic_race_matched,densenet121,123,0.75,sens0.80,0.1846435517072677,0.7428571428571429,0.19691119691119696,1.346153846153846,0.2650727650727651
mimic_race_matched,densenet121,123,0.75,spec0.90,0.312255859375,0.6223938223938223,0.2664092664092664,1.6066997518610422,0.4280397022332506
mimic_race_matched,densenet121,123,1.0,t0.5,0.5,0.4648648648648649,0.3204633204633205,2.1511627906976742,0.6893687707641196
mimic_race_matched,densenet121,123,1.0,youden_j,0.1607666015625,0.762934362934363,0.31351351351351364,1.310728744939271,0.4109311740890689
mimic_race_matched,densenet121,123,1.0,sens0.80,0.1846435517072677,0.7428571428571429,0.32123552123552124,1.346153846153846,0.4324324324324324
mimic_race_matched,densenet121,123,1.0,spec0.90,0.312255859375,0.6223938223938223,0.34208494208494206,1.6066997518610422,0.5496277915632755
mimic_race_matched,densenet121,2024,0.005,t0.5,0.5,0.4571428571428572,0.061003861003861015,2.1875,0.1334459459459459
mimic_race_matched,densenet121,2024,0.005,youden_j,0.16845703125,0.7907335907335908,0.036293436293436315,1.2646484374999998,0.0458984374999999
mimic_race_matched,densenet121,2024,0.005,sens0.80,0.2191162109375,0.738996138996139,0.042471042471042386,1.3531870428422152,0.057471264367816
mimic_race_matched,densenet121,2024,0.005,spec0.90,0.3268554806709289,0.6362934362934363,0.032432432432432434,1.5716019417475728,0.0509708737864077
mimic_race_matched,densenet121,2024,0.01,t0.5,0.5,0.4571428571428572,0.03629343629343629,2.1875,0.0793918918918918
mimic_race_matched,densenet121,2024,0.01,youden_j,0.16845703125,0.7907335907335908,-0.002316602316602273,1.2646484374999998,-0.0029296875
mimic_race_matched,densenet121,2024,0.01,sens0.80,0.2191162109375,0.738996138996139,0.0,1.3531870428422152,0.0
mimic_race_matched,densenet121,2024,0.01,spec0.90,0.3268554806709289,0.6362934362934363,0.010810810810810811,1.5716019417475728,0.0169902912621359
mimic_race_matched,densenet121,2024,0.02,t0.5,0.5,0.4571428571428572,-0.07490347490347493,2.1875,-0.1638513513513513
mimic_race_matched,densenet121,2024,0.02,youden_j,0.16845703125,0.7907335907335908,-0.03320463320463318,1.2646484374999998,-0.0419921875
mimic_race_matched,densenet121,2024,0.02,sens0.80,0.2191162109375,0.738996138996139,-0.044787644787644826,1.3531870428422152,-0.0606060606060606
mimic_race_matched,densenet121,2024,0.02,spec0.90,0.3268554806709289,0.6362934362934363,-0.06718146718146717,1.5716019417475728,-0.1055825242718446
mimic_race_matched,densenet121,2024,0.05,t0.5,0.5,0.4571428571428572,-0.018532818532818518,2.1875,-0.0405405405405405
mimic_race_matched,densenet121,2024,0.05,youden_j,0.16845703125,0.7907335907335908,-0.021621621621621595,1.2646484374999998,-0.02734375
mimic_race_matched,densenet121,2024,0.05,sens0.80,0.2191162109375,0.738996138996139,-0.026254826254826336,1.3531870428422152,-0.0355276907001045
mimic_race_matched,densenet121,2024,0.05,spec0.90,0.3268554806709289,0.6362934362934363,-0.031660231660231686,1.5716019417475728,-0.049757281553398
mimic_race_matched,densenet121,2024,0.1,t0.5,0.5,0.4571428571428572,0.010038610038610063,2.1875,0.0219594594594595
mimic_race_matched,densenet121,2024,0.1,youden_j,0.16845703125,0.7907335907335908,-0.050193050193050176,1.2646484374999998,-0.0634765625
mimic_race_matched,densenet121,2024,0.1,sens0.80,0.2191162109375,0.738996138996139,-0.042471042471042525,1.3531870428422152,-0.0574712643678161
mimic_race_matched,densenet121,2024,0.1,spec0.90,0.3268554806709289,0.6362934362934363,-0.029343629343629385,1.5716019417475728,-0.0461165048543689
mimic_race_matched,densenet121,31337,0.005,t0.5,0.5,0.38223938223938225,-0.007722007722007707,2.616161616161616,-0.0202020202020201
mimic_race_matched,densenet121,31337,0.005,youden_j,0.156005859375,0.7822393822393823,-0.05945945945945941,1.278381046396841,-0.0760118460019743
mimic_race_matched,densenet121,31337,0.005,sens0.80,0.1778808534145355,0.7606177606177607,-0.05714285714285708,1.314720812182741,-0.0751269035532994
mimic_race_matched,densenet121,31337,0.005,spec0.90,0.287353515625,0.6478764478764478,-0.040926640926640945,1.5435041716328963,-0.0631704410011919
mimic_race_matched,densenet121,31337,0.01,t0.5,0.5,0.38223938223938225,0.027027027027027084,2.616161616161616,0.0707070707070708
mimic_race_matched,densenet121,31337,0.01,youden_j,0.156005859375,0.7822393822393823,-0.015444015444015385,1.278381046396841,-0.0197433366238894
mimic_race_matched,densenet121,31337,0.01,sens0.80,0.1778808534145355,0.7606177606177607,-0.017760617760617686,1.314720812182741,-0.0233502538071065
mimic_race_matched,densenet121,31337,0.01,spec0.90,0.287353515625,0.6478764478764478,0.0,1.5435041716328963,0.0
mimic_race_matched,densenet121,31337,0.02,t0.5,0.5,0.38223938223938225,0.004633204633204602,2.616161616161616,0.012121212121212
mimic_race_matched,densenet121,31337,0.02,youden_j,0.156005859375,0.7822393822393823,-0.009266409266409203,1.278381046396841,-0.0118460019743336
mimic_race_matched,densenet121,31337,0.02,sens0.80,0.1778808534145355,0.7606177606177607,-0.01003861003860998,1.314720812182741,-0.0131979695431472
mimic_race_matched,densenet121,31337,0.02,spec0.90,0.287353515625,0.6478764478764478,-0.004633204633204602,1.5435041716328963,-0.0071513706793801
mimic_race_matched,densenet121,31337,0.05,t0.5,0.5,0.38223938223938225,-0.014671814671814665,2.616161616161616,-0.0383838383838383
mimic_race_matched,densenet121,31337,0.05,youden_j,0.156005859375,0.7822393822393823,-0.04169884169884169,1.278381046396841,-0.0533070088845014
mimic_race_matched,densenet121,31337,0.05,sens0.80,0.1778808534145355,0.7606177606177607,-0.04169884169884169,1.314720812182741,-0.0548223350253807
mimic_race_matched,densenet121,31337,0.05,spec0.90,0.287353515625,0.6478764478764478,-0.046332046332046406,1.5435041716328963,-0.0715137067938021
mimic_race_matched,densenet121,31337,0.1,t0.5,0.5,0.38223938223938225,0.07104247104247108,2.616161616161616,0.1858585858585859
mimic_race_matched,densenet121,31337,0.1,youden_j,0.156005859375,0.7822393822393823,0.004633204633204602,1.278381046396841,0.0059230009871668
mimic_race_matched,densenet121,31337,0.1,sens0.80,0.1778808534145355,0.7606177606177607,0.010810810810810922,1.314720812182741,0.0142131979695431
mimic_race_matched,densenet121,31337,0.1,spec0.90,0.287353515625,0.6478764478764478,0.035521235521235484,1.5435041716328963,0.0548271752085816
mimic_race_unmatched,convnext_tiny,7,0.5,t0.5,0.5,0.5173745173745175,0.07953667953667959,1.932835820895522,0.1537313432835821
mimic_race_unmatched,convnext_tiny,7,0.5,youden_j,0.261474609375,0.7652509652509654,0.06409266409266412,1.3067608476286576,0.0837537840565086
mimic_race_unmatched,convnext_tiny,7,0.5,sens0.80,0.314208984375,0.7104247104247106,0.06409266409266412,1.4076086956521736,0.0902173913043478
mimic_race_unmatched,convnext_tiny,7,0.5,spec0.90,0.4380859434604645,0.5945945945945946,0.0926640926640927,1.6818181818181817,0.1558441558441558
mimic_race_unmatched,convnext_tiny,7,0.75,t0.5,0.5,0.5173745173745175,0.1907335907335908,1.932835820895522,0.3686567164179105
mimic_race_unmatched,convnext_tiny,7,0.75,youden_j,0.261474609375,0.7652509652509654,0.12277992277992283,1.3067608476286576,0.160443995963673
mimic_race_unmatched,convnext_tiny,7,0.75,sens0.80,0.314208984375,0.7104247104247106,0.1382239382239383,1.4076086956521736,0.1945652173913043
mimic_race_unmatched,convnext_tiny,7,0.75,spec0.90,0.4380859434604645,0.5945945945945946,0.1930501930501931,1.6818181818181817,0.3246753246753247
mimic_race_unmatched,convnext_tiny,7,1.0,t0.5,0.5,0.5173745173745175,0.2756756756756757,1.932835820895522,0.5328358208955224
mimic_race_unmatched,convnext_tiny,7,1.0,youden_j,0.261474609375,0.7652509652509654,0.16447876447876453,1.3067608476286576,0.2149344096871846
mimic_race_unmatched,convnext_tiny,7,1.0,sens0.80,0.314208984375,0.7104247104247106,0.1922779922779923,1.4076086956521736,0.2706521739130435
mimic_race_unmatched,convnext_tiny,7,1.0,spec0.90,0.4380859434604645,0.5945945945945946,0.26486486486486494,1.6818181818181817,0.4454545454545455
mimic_race_unmatched,convnext_tiny,42,0.5,t0.5,0.5,0.45250965250965247,-0.03552123552123554,2.209897610921502,-0.0784982935153584
mimic_race_unmatched,convnext_tiny,42,0.5,youden_j,0.229736328125,0.7405405405405405,-0.01776061776061777,1.3503649635036497,-0.0239833159541188
mimic_race_unmatched,convnext_tiny,42,0.5,sens0.80,0.2493896484375,0.7142857142857143,-0.026254826254826225,1.4,-0.0367567567567567
mimic_race_unmatched,convnext_tiny,42,0.5,spec0.90,0.384082019329071,0.572972972972973,-0.03629343629343629,1.7452830188679245,-0.0633423180592992
mimic_race_unmatched,convnext_tiny,42,0.75,t0.5,0.5,0.45250965250965247,0.10888030888030886,2.209897610921502,0.2406143344709897
mimic_race_unmatched,convnext_tiny,42,0.75,youden_j,0.229736328125,0.7405405405405405,0.12664092664092663,1.3503649635036497,0.1710114702815432
mimic_race_unmatched,convnext_tiny,42,0.75,sens0.80,0.2493896484375,0.7142857142857143,0.12046332046332048,1.4,0.1686486486486486
mimic_race_unmatched,convnext_tiny,42,0.75,spec0.90,0.384082019329071,0.572972972972973,0.11351351351351358,1.7452830188679245,0.1981132075471698
mimic_race_unmatched,convnext_tiny,42,1.0,t0.5,0.5,0.45250965250965247,0.14054054054054055,2.209897610921502,0.310580204778157
mimic_race_unmatched,convnext_tiny,42,1.0,youden_j,0.229736328125,0.7405405405405405,0.10965250965250961,1.3503649635036497,0.1480709071949947
mimic_race_unmatched,convnext_tiny,42,1.0,sens0.80,0.2493896484375,0.7142857142857143,0.11583011583011582,1.4,0.1621621621621621
mimic_race_unmatched,convnext_tiny,42,1.0,spec0.90,0.384082019329071,0.572972972972973,0.12277992277992278,1.7452830188679245,0.2142857142857142
mimic_race_unmatched,convnext_tiny,123,0.5,t0.5,0.5,0.49343629343629347,0.23783783783783785,2.0266040688575897,0.4820031298904538
mimic_race_unmatched,convnext_tiny,123,0.5,youden_j,0.25439453125,0.7791505791505792,0.10115830115830118,1.2834489593657086,0.1298315163528245
mimic_race_unmatched,convnext_tiny,123,0.5,sens0.80,0.306396484375,0.7243243243243243,0.12741312741312733,1.3805970149253732,0.1759061833688699
mimic_race_unmatched,convnext_tiny,123,0.5,spec0.90,0.436328113079071,0.583011583011583,0.21312741312741318,1.7152317880794703,0.3655629139072849
mimic_race_unmatched,convnext_tiny,123,0.75,t0.5,0.5,0.49343629343629347,0.08108108108108114,2.0266040688575897,0.1643192488262912
mimic_race_unmatched,convnext_tiny,123,0.75,youden_j,0.25439453125,0.7791505791505792,0.0694980694980695,1.2834489593657086,0.0891972249752229
mimic_race_unmatched,convnext_tiny,123,0.75,sens0.80,0.306396484375,0.7243243243243243,0.08108108108108109,1.3805970149253732,0.1119402985074627
mimic_race_unmatched,convnext_tiny,123,0.75,spec0.90,0.436328113079071,0.583011583011583,0.08957528957528954,1.7152317880794703,0.1536423841059602
mimic_race_unmatched,convnext_tiny,123,1.0,t0.5,0.5,0.49343629343629347,0.14208494208494216,2.0266040688575897,0.2879499217527387
mimic_race_unmatched,convnext_tiny,123,1.0,youden_j,0.25439453125,0.7791505791505792,0.17374517374517381,1.2834489593657086,0.2229930624380575
mimic_race_unmatched,convnext_tiny,123,1.0,sens0.80,0.306396484375,0.7243243243243243,0.1783783783783784,1.3805970149253732,0.2462686567164179
mimic_race_unmatched,convnext_tiny,123,1.0,spec0.90,0.436328113079071,0.583011583011583,0.16138996138996137,1.7152317880794703,0.2768211920529801
mimic_race_unmatched,densenet121,7,0.005,t0.5,0.5,0.5359073359073359,0.011583011583011615,1.8659942363112394,0.021613832853026
mimic_race_unmatched,densenet121,7,0.005,youden_j,0.2447509765625,0.7482625482625482,-0.01235521235521242,1.3364293085655314,-0.0165118679050567
mimic_race_unmatched,densenet121,7,0.005,sens0.80,0.286865234375,0.7212355212355213,-0.002316602316602301,1.386509635974304,-0.0032119914346894
mimic_race_unmatched,densenet121,7,0.005,spec0.90,0.439746081829071,0.5876447876447877,0.009266409266409315,1.7017082785808146,0.0157687253613667
mimic_race_unmatched,densenet121,7,0.01,t0.5,0.5,0.5359073359073359,0.015444015444015413,1.8659942363112394,0.0288184438040346
mimic_race_unmatched,densenet121,7,0.01,youden_j,0.2447509765625,0.7482625482625482,0.003861003861003909,1.3364293085655314,0.0051599587203303
mimic_race_unmatched,densenet121,7,0.01,sens0.80,0.286865234375,0.7212355212355213,0.01853281853281863,1.386509635974304,0.0256959314775161
mimic_race_unmatched,densenet121,7,0.01,spec0.90,0.439746081829071,0.5876447876447877,0.010810810810810811,1.7017082785808146,0.0183968462549277
mimic_race_unmatched,densenet121,7,0.02,t0.5,0.5,0.5359073359073359,0.019305019305019322,1.8659942363112394,0.0360230547550432
mimic_race_unmatched,densenet121,7,0.02,youden_j,0.2447509765625,0.7482625482625482,0.007722007722007762,1.3364293085655314,0.0103199174406605
mimic_race_unmatched,densenet121,7,0.02,sens0.80,0.286865234375,0.7212355212355213,0.013899613899613916,1.386509635974304,0.019271948608137
mimic_race_unmatched,densenet121,7,0.02,spec0.90,0.439746081829071,0.5876447876447877,0.013899613899613916,1.7017082785808146,0.0236530880420499
mimic_race_unmatched,densenet121,7,0.05,t0.5,0.5,0.5359073359073359,0.02316602316602312,1.8659942363112394,0.0432276657060518
mimic_race_unmatched,densenet121,7,0.05,youden_j,0.2447509765625,0.7482625482625482,0.00617760617760621,1.3364293085655314,0.0082559339525284
mimic_race_unmatched,densenet121,7,0.05,sens0.80,0.286865234375,0.7212355212355213,0.006949806949807014,1.386509635974304,0.0096359743040685
mimic_race_unmatched,densenet121,7,0.05,spec0.90,0.439746081829071,0.5876447876447877,0.020077220077220126,1.7017082785808146,0.0341655716162944
mimic_race_unmatched,densenet121,7,0.1,t0.5,0.5,0.5359073359073359,0.046332046332046295,1.8659942363112394,0.0864553314121036
mimic_race_unmatched,densenet121,7,0.1,youden_j,0.2447509765625,0.7482625482625482,0.01776061776061777,1.3364293085655314,0.0237358101135191
mimic_race_unmatched,densenet121,7,0.1,sens0.80,0.286865234375,0.7212355212355213,0.033204633204633294,1.386509635974304,0.0460385438972163
mimic_race_unmatched,densenet121,7,0.1,spec0.90,0.439746081829071,0.5876447876447877,0.03938223938223945,1.7017082785808146,0.0670170827858081
mimic_race_unmatched,densenet121,7,0.25,t0.5,0.5,0.5359073359073359,0.05945945945945946,1.8659942363112394,0.1109510086455331
mimic_race_unmatched,densenet121,7,0.25,youden_j,0.2447509765625,0.7482625482625482,0.009266409266409315,1.3364293085655314,0.0123839009287926
mimic_race_unmatched,densenet121,7,0.25,sens0.80,0.286865234375,0.7212355212355213,0.03397683397683404,1.386509635974304,0.0471092077087794
mimic_race_unmatched,densenet121,7,0.25,spec0.90,0.439746081829071,0.5876447876447877,0.05405405405405411,1.7017082785808146,0.0919842312746386
mimic_race_unmatched,densenet121,7,0.5,t0.5,0.5,0.5359073359073359,0.14440154440154446,1.8659942363112394,0.2694524495677234
mimic_race_unmatched,densenet121,7,0.5,youden_j,0.2447509765625,0.7482625482625482,0.06332046332046337,1.3364293085655314,0.0846233230134159
mimic_race_unmatched,densenet121,7,0.5,sens0.80,0.286865234375,0.7212355212355213,0.0872586872586873,1.386509635974304,0.1209850107066381
mimic_race_unmatched,densenet121,7,0.5,spec0.90,0.439746081829071,0.5876447876447877,0.1266409266409267,1.7017082785808146,0.2155059132720105
mimic_race_unmatched,densenet121,7,0.6,t0.5,0.5,0.5359073359073359,0.12123552123552123,1.8659942363112394,0.2262247838616714
mimic_race_unmatched,densenet121,7,0.6,youden_j,0.2447509765625,0.7482625482625482,0.08185328185328189,1.3364293085655314,0.109391124871001
mimic_race_unmatched,densenet121,7,0.6,sens0.80,0.286865234375,0.7212355212355213,0.0980694980694981,1.386509635974304,0.1359743040685225
mimic_race_unmatched,densenet121,7,0.6,spec0.90,0.439746081829071,0.5876447876447877,0.12355212355212358,1.7017082785808146,0.2102496714848882
mimic_race_unmatched,densenet121,7,0.65,t0.5,0.5,0.5359073359073359,0.27335907335907333,1.8659942363112394,0.5100864553314121
mimic_race_unmatched,densenet121,7,0.65,youden_j,0.2447509765625,0.7482625482625482,0.1891891891891892,1.3364293085655314,0.2528379772961817
mimic_race_unmatched,densenet121,7,0.65,sens0.80,0.286865234375,0.7212355212355213,0.21853281853281864,1.386509635974304,0.3029978586723769
mimic_race_unmatched,densenet121,7,0.65,spec0.90,0.439746081829071,0.5876447876447877,0.2555984555984557,1.7017082785808146,0.4349540078843627
mimic_race_unmatched,densenet121,7,0.75,t0.5,0.5,0.5359073359073359,0.21389961389961393,1.8659942363112394,0.399135446685879
mimic_race_unmatched,densenet121,7,0.75,youden_j,0.2447509765625,0.7482625482625482,0.1783783783783784,1.3364293085655314,0.238390092879257
mimic_race_unmatched,densenet121,7,0.75,sens0.80,0.286865234375,0.7212355212355213,0.19691119691119702,1.386509635974304,0.2730192719486082
mimic_race_unmatched,densenet121,7,0.75,spec0.90,0.439746081829071,0.5876447876447877,0.21389961389961393,1.7017082785808146,0.3639947437582128
mimic_race_unmatched,densenet121,7,0.85,t0.5,0.5,0.5359073359073359,0.2316602316602317,1.8659942363112394,0.4322766570605188
mimic_race_unmatched,densenet121,7,0.85,youden_j,0.2447509765625,0.7482625482625482,0.18996138996139,1.3364293085655314,0.2538699690402477
mimic_race_unmatched,densenet121,7,0.85,sens0.80,0.286865234375,0.7212355212355213,0.20772200772200783,1.386509635974304,0.2880085653104925
mimic_race_unmatched,densenet121,7,0.85,spec0.90,0.439746081829071,0.5876447876447877,0.22162162162162174,1.7017082785808146,0.3771353482260185
mimic_race_unmatched,densenet121,7,0.9,t0.5,0.5,0.5359073359073359,0.24942084942084947,1.8659942363112394,0.4654178674351586
mimic_race_unmatched,densenet121,7,0.9,youden_j,0.2447509765625,0.7482625482625482,0.21467181467181468,1.3364293085655314,0.2868937048503612
mimic_race_unmatched,densenet121,7,0.9,sens0.80,0.286865234375,0.7212355212355213,0.240926640926641,1.386509635974304,0.3340471092077088
mimic_race_unmatched,densenet121,7,0.9,spec0.90,0.439746081829071,0.5876447876447877,0.2532818532818533,1.7017082785808146,0.431011826544021
